BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'INDIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'INDIA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
     314736 | 23375264.8376465
    1720314 | 20139080.7428589
    1355766 | 18312927.7788696
     977177 | 18082426.5701904
     599006 | 18016565.2624512
    1582724 | 17904346.0545654
     478839 |  17877918.826416
     193798 | 17877197.1315918
     510289 | 17801094.3274536
    1380417 | 17718149.1478882
    1071138 | 17616413.9812012
    1198336 | 17455637.1292114
     573149 | 17425837.5515137
     929550 | 17377800.3618164
    1824237 | 17331565.2679443
     113094 | 17256623.1057129
     523481 | 17182385.1500244
     466323 | 17170442.3571167
    1367675 | 17170128.1263428
    1466074 | 17065347.4108887
     712218 | 17048885.6813354
    1847556 |  17026819.027832
      44602 |   16885507.74189
    1387315 | 16859033.2039795
    1083540 | 16841216.3721313
      38275 |  16796960.947876
    1157604 | 16778611.7279053
    1985423 | 16711386.8713989
     549556 | 16679454.1589355
     429354 | 16677240.8804321
     353042 | 16602625.0114746
    1155976 | 16573677.9517822
    1273673 | 16552599.0739746
    1356021 | 16450682.7785034
     976684 | 16429087.0601807
     967766 | 16387181.9519653
     184638 | 16372801.3760376
    1139881 | 16274908.6593628
    1256710 | 16269711.3198242
    1246655 | 16190867.6499634
     316501 | 16141927.6915283
    1108493 | 16128789.2877197
     389733 | 16067208.3590698
    1798677 | 16027114.7182617
     692808 | 15976488.1727295
    1957040 | 15957909.9282837
    1287510 | 15951654.5646362
        124 | 15950505.8516235
     636120 | 15934921.4075317
     453910 |  15896570.475769
     159846 | 15835699.4360962
     145045 | 15789028.8859863
    1730335 | 15685308.8356934
     610366 | 15684848.5617065
    1098991 | 15658557.9578247
    1329110 | 15628256.2301636
     106425 | 15592187.1268921
     936276 | 15570790.6478271
     393718 |   15565439.15979
      90822 | 15522312.0706787
    1975397 | 15419561.4050293
     747558 | 15393288.9434204
     812526 | 15380578.5197144
    1449698 | 15372408.5984497
     618272 | 15356984.2408447
     681139 | 15353235.4488525
    1259094 | 15340089.0026245
     155817 | 15326776.6688232
     810190 | 15322024.9714966
      12731 | 15308741.0466309
    1375857 | 15244073.6486816
    1454085 | 15231880.4332275
    1295065 |  15218730.106842
    1990052 | 15211438.8151855
    1722773 | 15191732.3325195
    1570044 | 15191541.4528809
    1564855 | 15183873.4399414
    1042635 |  15163055.842041
     134845 | 15148734.5440674
    1139848 | 15141469.2357178
    1618014 | 15117479.1416626
     394051 | 15071195.2626343
    1389756 | 15018246.8552856
     182166 | 15003123.8062134
    1329327 | 14999998.7792206
    1543572 | 14998542.0322266
    1118721 | 14983372.0007935
     508402 | 14924601.7607422
    1899687 | 14918769.3287354
     157446 | 14914904.9026489
    1246645 | 14914085.0339355
     900071 | 14879883.0093994
     827606 | 14877731.5087891
     980139 | 14871859.0974731
       9833 | 14859470.5474243
     897264 |  14840426.236084
    1333230 | 14839523.1888428
    1633150 | 14836453.3562012
     655226 | 14810146.4432373
     103736 | 14781023.8757324
    1693995 |  14750384.508606
    1056600 | 14748222.6924438
     925531 | 14735677.1074219
    1721393 | 14731616.3564453
    1867664 | 14712247.3798828
     235526 | 14707434.3786011
    1585826 | 14679120.2590332
     941123 | 14674102.1207275
    1238126 | 14653436.6381836
     706269 | 14648169.9539795
    1230859 | 14645057.5438232
    1771098 | 14643551.0665894
    1300852 | 14627764.5979614
     936380 |  14627108.571106
    1045439 | 14622402.5206299
     995321 | 14602591.3492432
    1156680 | 14601221.2382812
    1349436 | 14597094.2316895
     663920 |  14594426.208252
     626158 | 14568800.4234619
    1202338 | 14558570.2561646
    1652008 | 14535228.9299927
    1128899 | 14524542.8074341
    1918234 | 14522339.4384155
    1633743 | 14517062.2602539
    1612317 | 14485940.3668213
     165349 | 14444886.4423828
     614868 | 14443038.6727295
    1581186 | 14408853.9332275
      33679 | 14401492.6645813
    1636260 | 14386159.5916748
     613204 | 14385651.5397339
    1045369 | 14367292.3275146
    1376880 | 14356919.0634155
     573799 |   14341724.59552
     150124 | 14339813.6439819
    1980877 | 14308606.5748291
     704012 | 14290261.9389648
     744381 | 14282357.6645508
     198236 | 14272696.4281006
    1636760 |  14242244.821106
    1705016 | 14238101.8939209
    1223044 | 14218779.8774414
    1826234 | 14213681.8105469
     820601 | 14191657.8403931
    1196387 | 14164820.9984131
    1172532 | 14164244.5796509
    1822536 | 14164219.6523438
    1988453 | 14147299.5250549
    1003481 | 14137890.6804199
    1122986 |  14133577.678833
      71550 | 14129408.1247559
    1591665 | 14124211.3320312
    1824676 | 14118154.0636597
     843689 | 14115815.0393066
     710192 | 14111403.0777588
     670669 | 14105900.7449951
     530002 | 14103269.4257812
    1370974 | 14097652.5543213
    1781049 | 14090129.5196533
    1368479 | 14073558.1966858
     920591 | 14061163.9349976
    1960248 | 14053766.6644516
     887472 | 14045305.7544556
     256173 |     14039853.375
     814159 | 14033693.3739624
     438941 | 14031128.1921387
    1292724 | 14013314.4432983
     995562 | 14012169.0843506
      53053 | 14011001.5350952
     758879 | 13997845.8320312
    1518371 | 13993448.2996826
    1477809 | 13990903.5300293
     807524 | 13987539.9215698
     848802 | 13979365.4977417
     817960 | 13969270.0423584
    1408844 | 13956796.0948486
    1111450 | 13956119.8629761
    1347627 | 13955868.0447998
     600794 | 13942931.7258911
     337907 | 13937768.4043579
     928481 | 13933787.0339966
    1096434 | 13931939.1730957
     340147 |  13918836.288269
    1552090 | 13908579.0943909
     695851 | 13905269.0908813
     881261 | 13903667.4709473
     693770 | 13870976.9055176
    1783926 |   13865610.59021
     918095 | 13862005.1369629
     986210 | 13856447.1557007
    1605839 | 13855544.1038818
     509292 | 13850565.4271851
     592903 | 13850484.7324219
     730970 | 13836095.6495972
    1822127 | 13809647.8063965
    1529550 | 13803569.4074707
     488884 |  13795382.522644
    1627378 | 13794073.1906738
     989887 |  13784542.755249
    1638530 | 13779243.4526978
     363466 | 13774708.1722412
     517701 | 13765483.1398315
    1845023 | 13763759.7052002
     863975 | 13758937.4779053
    1451499 | 13750963.2527466
    1221906 | 13743423.3400269
    1646184 | 13713664.3713379
     642718 | 13710323.0229492
     424597 | 13705913.7178955
     156427 | 13693907.2423096
     276751 |  13690259.772644
     696152 | 13686838.6595459
     977055 | 13680207.0561218
    1077145 | 13667673.3374023
    1594334 | 13643369.4737549
    1613276 | 13642174.9837036
     153246 | 13632328.9654541
    1943382 | 13623295.7503052
    1362594 | 13621645.8604736
    1504772 | 13621158.7141113
     527608 | 13619290.1787109
     504504 | 13611049.1430664
      97163 | 13602591.9611816
    1867766 |  13602284.013916
    1700758 |  13602062.191864
    1513660 | 13596828.5632324
     376170 |  13586879.423584
    1170213 | 13582718.9550781
     152953 | 13568750.1074219
     599072 |  13554347.979126
    1606025 | 13532292.1237793
    1361684 | 13516430.5708618
     255115 | 13503497.4656982
    1285119 | 13499970.5252075
    1644601 | 13499255.3657837
     708098 | 13490861.3197021
     851704 | 13487510.7454834
     885022 |  13481685.664856
     279130 | 13479091.3685913
    1411629 | 13473291.4146118
     624658 | 13472655.5706787
    1053542 | 13471403.8895264
    1743663 | 13470910.5174561
    1545565 | 13470489.9260254
    1422916 | 13468826.5854187
     714620 | 13463671.8898315
    1121164 | 13460178.4492798
     412865 | 13459002.2382812
     235251 | 13455299.7747803
    1225413 | 13455272.6028442
    1368268 | 13428171.3227539
    1274827 |  13411354.196167
      23985 | 13410892.1288452
    1764685 | 13410063.2985229
     448813 | 13395279.0662842
    1405689 | 13363548.8151855
    1365809 | 13361242.2588501
    1249729 | 13356170.3265991
     407710 | 13352014.2001953
     929232 | 13346317.1517334
     637888 | 13342841.3469238
    1064704 | 13334158.8681641
    1681371 | 13332506.1594849
    1757490 | 13329046.3234863
     631569 | 13316353.8372803
     554385 | 13297924.2366333
     104399 | 13297174.4376221
       6049 | 13294200.3093872
     793025 | 13290233.1300049
    1549552 |  13279071.614624
     787577 | 13265157.4072876
     617700 | 13263988.1785889
     630678 |  13252243.475708
    1816471 | 13250898.5921631
      19322 | 13245075.5983887
     407293 | 13244352.9891357
    1791456 | 13241768.2702637
     136222 | 13233616.2698975
      80838 | 13219408.0350342
     276268 |  13216908.184082
    1225023 |      13213502.75
     561960 | 13205372.9899292
    1689861 | 13194941.5567627
     348495 | 13187698.2294922
    1055587 | 13180009.7946777
    1991531 | 13174833.0927734
    1827508 | 13170331.9924316
    1777369 | 13162419.3491211
     548486 | 13158091.6469116
     396497 | 13156561.3747559
    1755195 | 13155674.1863403
     930134 | 13142147.0478516
    1335829 | 13135269.3961792
     514694 |  13120259.831543
     798190 | 13118408.9628906
    1982676 | 13118092.5574951
    1377247 |  13096131.361084
     497587 | 13091414.1801147
    1149440 | 13086939.2962036
     571046 | 13081515.4502563
     585228 | 13069401.4250488
     772716 | 13057411.6645508
     703039 | 13051093.5812988
     433480 | 13045518.7701416
    1890556 | 13043122.4431763
     687651 | 13033684.0664062
     250824 | 13032445.2070312
    1718542 | 13025048.5479126
    1704306 |  13022111.831665
     741123 | 13015288.8675537
     502040 | 13012921.8713989
     588123 | 13010189.7163696
    1876120 | 13004743.2675171
     212832 | 12999999.6084595
    1485223 | 12996435.1008911
     525287 | 12993125.5308838
     871142 | 12982066.3470459
    1848552 | 12981836.0368652
    1359759 | 12980348.2866211
     804463 |  12975848.388916
     822615 | 12973463.8034668
    1924086 | 12970195.0289307
    1457511 | 12966037.1462402
     296289 | 12960912.7028809
     366760 | 12953984.7399902
      72716 | 12950243.2806396
     957051 | 12946936.7545166
     848947 | 12943330.4085388
     203918 | 12934306.9768066
    1653892 |  12931605.968811
    1868556 | 12931426.0961914
    1058679 | 12922300.4461975
    1809793 | 12922028.1624756
    1660980 | 12918222.5938721
     343302 |   12914769.71875
    1632367 | 12910650.5531006
    1774822 | 12907206.7678223
     582158 | 12898831.0560303
    1443360 | 12889680.4101562
    1642328 | 12879394.8868408
    1642628 | 12875910.6378174
    1417733 |  12868569.119751
     676396 | 12865802.6346436
     726156 |   12861943.34021
    1069821 | 12857010.9864502
     876250 | 12840455.9769897
     616763 | 12839662.6271362
     831049 | 12823285.2963867
     306166 | 12822879.3962402
     374229 | 12818035.3231201
    1254779 | 12816210.7677002
     731216 | 12804137.1196899
    1437194 | 12784429.4797363
     863374 | 12782521.2704773
     499655 | 12768686.1508179
     293588 | 12763166.7902832
    1513727 | 12753425.3295898
    1694226 | 12750308.6640625
     718590 | 12736516.1502075
    1618614 | 12728886.7831421
    1067584 | 12727313.1350708
     419245 | 12724559.9005127
    1553679 | 12724360.0646973
     880091 | 12722662.1865845
    1720135 | 12718749.3566895
    1310519 |  12709105.675415
     683389 | 12703298.0969849
     652876 | 12702137.1671143
     520183 | 12688576.8018799
    1796286 | 12687636.0415039
     858951 | 12685973.8349609
    1915986 | 12685489.3441772
    1432799 | 12682604.5395508
     758184 | 12677630.1888733
     748900 | 12672511.2471313
    1042574 | 12667393.5561523
    1976958 | 12647322.6998291
    1867547 | 12632784.8598633
    1214697 | 12632202.2831421
