# hostname;interval;timestamp;frmpg/s;bufpg/s;campg/s
axle;60;1416339616;21774.70;8.48;-20689.34
axle;60;1416339676;-8966.49;0.27;9009.75
axle;60;1416339736;-86.61;0.22;64.68
axle;60;1416339796;-92.66;0.22;85.30
axle;60;1416339856;-109.68;0.50;114.74
axle;60;1416339916;-48010.98;0.32;47.33
axle;60;1416339976;17121.58;0.28;25.48
axle;60;1416340036;13696.65;0.12;8.14
axle;60;1416340096;-10.24;0.15;6.59
axle;60;1416340156;6119.99;0.12;7.23
axle;60;1416340216;-6103.15;0.17;7.54
axle;60;1416340276;-7.12;0.10;7.30
