BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'RUSSIA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'RUSSIA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
     490096 | 23445402.8052368
     290916 | 22022538.7176514
     250733 | 20679620.1907349
     285353 |  19766036.489502
    1478241 | 19763702.1156006
    1382067 | 18440387.9455566
    1062823 | 18425868.7223511
    1701521 |  17739826.302063
    1907549 | 17734619.9484253
    1508176 |  17567257.192627
    1674152 | 17233197.1526489
     427478 | 17019013.3450623
     143886 | 16939070.4060669
    1934894 | 16899285.8691406
    1376144 | 16775832.2363892
    1025620 | 16580950.2507324
    1004419 | 16442523.4852295
     351854 | 16368472.0429077
    1711535 | 16324885.5476685
     639700 | 16307178.6159058
      61847 | 16264655.4124146
    1518298 | 16219659.1686401
    1163013 | 16213352.1745605
     576019 |  16198878.475708
     489688 |   16162930.97229
    1618621 | 16160234.4590454
    1921862 | 16124906.5539551
     210355 |  16124046.739624
    1831803 | 16087304.7069092
     344870 | 16076639.3151855
    1948202 | 16066182.1190186
     413747 | 16049476.3695068
    1354993 | 16045953.0753479
     804946 | 16043192.8109131
     358639 | 16005458.3695068
     818242 |  15973092.782959
    1558146 | 15963870.0004883
     595477 | 15952539.1470337
    1271793 | 15940249.9597168
     197291 | 15939236.1665649
     573765 | 15910056.5438843
     501258 | 15880217.7914429
     400145 | 15874596.3974609
    1356697 | 15858148.5143433
    1077522 | 15824985.3642578
    1458480 |  15819740.213623
    1353228 | 15758925.2696533
    1152893 | 15744746.5664673
    1602874 | 15698163.9301758
    1887133 | 15694834.9389648
     167753 | 15657919.1124268
     357800 | 15656467.0655518
     745820 | 15544666.4346313
    1039102 | 15509766.3337097
     826418 | 15472730.7347412
     882911 | 15439598.2541504
      26129 | 15420029.5314331
     378986 | 15418143.0498047
    1787145 | 15409076.8609009
    1916018 | 15405462.0548096
    1051898 | 15403880.4169312
