BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#51'
	and p_type not like 'ECONOMY POLISHED%'
	and p_size in (5, 44, 7, 15, 32, 27, 10, 43)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#42   | PROMO BURNISHED NICKEL    |     27 |          100
 Brand#44   | ECONOMY ANODIZED STEEL    |     44 |           96
 Brand#11   | LARGE POLISHED COPPER     |     10 |           92
 Brand#13   | PROMO BRUSHED STEEL       |      7 |           92
 Brand#31   | STANDARD PLATED COPPER    |     27 |           92
 Brand#35   | LARGE ANODIZED COPPER     |     32 |           92
 Brand#41   | PROMO PLATED TIN          |     32 |           92
 Brand#52   | STANDARD POLISHED COPPER  |     32 |           92
 Brand#31   | MEDIUM ANODIZED TIN       |     15 |           91
 Brand#45   | LARGE ANODIZED BRASS      |      5 |           91
 Brand#14   | MEDIUM BRUSHED COPPER     |      7 |           88
 Brand#14   | PROMO PLATED BRASS        |     32 |           88
 Brand#21   | LARGE POLISHED NICKEL     |     10 |           88
 Brand#21   | PROMO POLISHED COPPER     |     15 |           88
 Brand#21   | SMALL PLATED COPPER       |      7 |           88
 Brand#21   | STANDARD PLATED COPPER    |     32 |           88
 Brand#31   | STANDARD BRUSHED COPPER   |     15 |           88
 Brand#32   | MEDIUM BRUSHED BRASS      |     32 |           88
 Brand#33   | MEDIUM BURNISHED COPPER   |      7 |           88
 Brand#34   | MEDIUM ANODIZED COPPER    |      5 |           88
 Brand#35   | MEDIUM BURNISHED STEEL    |     10 |           88
 Brand#35   | SMALL ANODIZED COPPER     |     15 |           88
 Brand#35   | STANDARD PLATED TIN       |     44 |           88
 Brand#41   | SMALL PLATED STEEL        |     27 |           88
 Brand#42   | LARGE POLISHED STEEL      |     10 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     32 |           88
 Brand#44   | LARGE BURNISHED STEEL     |     43 |           88
 Brand#44   | STANDARD BURNISHED STEEL  |      5 |           88
 Brand#45   | LARGE ANODIZED NICKEL     |      5 |           88
 Brand#52   | MEDIUM POLISHED STEEL     |     15 |           88
 Brand#53   | ECONOMY BRUSHED NICKEL    |     32 |           88
 Brand#53   | PROMO POLISHED TIN        |     44 |           88
 Brand#54   | LARGE BURNISHED TIN       |     43 |           88
 Brand#54   | STANDARD BRUSHED NICKEL   |      5 |           88
 Brand#22   | ECONOMY ANODIZED TIN      |      5 |           87
 Brand#31   | STANDARD POLISHED BRASS   |     10 |           87
 Brand#32   | STANDARD PLATED COPPER    |     43 |           87
 Brand#54   | STANDARD POLISHED BRASS   |     43 |           87
 Brand#11   | ECONOMY ANODIZED COPPER   |     27 |           84
 Brand#11   | MEDIUM POLISHED NICKEL    |     32 |           84
 Brand#12   | ECONOMY BRUSHED STEEL     |      5 |           84
 Brand#12   | LARGE BURNISHED NICKEL    |     10 |           84
 Brand#14   | LARGE BRUSHED NICKEL      |     27 |           84
 Brand#14   | LARGE POLISHED STEEL      |     10 |           84
 Brand#14   | SMALL BRUSHED NICKEL      |     27 |           84
 Brand#15   | PROMO BURNISHED STEEL     |     32 |           84
 Brand#15   | SMALL BRUSHED COPPER      |     10 |           84
 Brand#22   | LARGE ANODIZED TIN        |      7 |           84
 Brand#22   | PROMO POLISHED COPPER     |      5 |           84
 Brand#24   | LARGE BURNISHED NICKEL    |     15 |           84
 Brand#24   | PROMO PLATED TIN          |      5 |           84
 Brand#24   | STANDARD PLATED COPPER    |     15 |           84
