BEGIN;
BEGIN
select
	ps_partkey,
	sum(ps_supplycost * ps_availqty) as value
from
	partsupp,
	supplier,
	nation
where
	ps_suppkey = s_suppkey
	and s_nationkey = n_nationkey
	and n_name = 'KENYA'
group by
	ps_partkey having
		sum(ps_supplycost * ps_availqty) > (
			select
				sum(ps_supplycost * ps_availqty) * 0.0000100000
			from
				partsupp,
				supplier,
				nation
			where
				ps_suppkey = s_suppkey
				and s_nationkey = n_nationkey
				and n_name = 'KENYA'
		)
order by
	value desc;
 ps_partkey |      value       
------------+------------------
    1848122 | 21255664.8314667
    1897789 | 20618317.1364136
    1896940 | 19511201.5405273
    1384983 |  19494029.588562
     171743 | 19447011.7086182
    1605411 | 18657395.6955566
     554347 | 18594196.5356445
    1483347 | 18340732.4476929
    1408799 | 18017781.9570312
     830836 | 17875462.7404785
     776361 | 17685489.5102539
     161020 | 17644865.4793091
     185054 | 17638487.4442139
     905524 | 17539639.0828247
    1412416 |  17533002.050354
    1140214 | 17433131.6464233
     192236 | 17317604.1005859
    1897775 | 17310040.1522827
    1084351 | 17294596.5756836
     911364 | 17166708.6547852
     678779 | 17114846.5490112
    1786701 | 17085020.0244141
    1723255 |  16852014.526123
    1719228 | 16833373.4675903
     375122 | 16774826.8896484
     887666 | 16745691.0518188
     645698 | 16632983.6060791
    1091135 | 16632534.7458496
    1913473 | 16627369.2062988
     530769 | 16611189.8609009
    1702635 | 16530870.6339722
    1218545 | 16487587.6375122
     440461 | 16482723.5668335
    1162567 | 16472532.9812012
     381490 | 16320542.2860107
     523847 | 16302306.5913696
    1153999 |  16290476.326416
     246692 | 16287030.4443359
    1248036 | 16189735.5437622
     988802 | 16177203.6419678
     776575 | 16167366.7697754
    1923108 | 16162636.6287231
     169415 | 16065030.3528442
    1137556 | 16028644.9620972
     871781 | 15991089.5797729
    1975905 | 15988960.0769043
    1197273 | 15938355.8043213
    1951932 | 15937711.9315796
    1418530 | 15922278.4418945
     284249 | 15898556.1619263
     168828 | 15890972.9992676
     500598 | 15889052.6616211
     761444 | 15880225.7172241
     190455 | 15853721.9190063
    1652860 | 15848350.8164673
     569265 | 15837981.8379517
    1135620 |  15837340.401123
    1882502 | 15827388.8254395
     171584 | 15781879.8842773
     511519 | 15780525.6071777
     225907 | 15772710.3673096
    1399089 | 15756781.5750732
     465927 | 15749542.0605469
    1260841 | 15749122.7808228
      68853 | 15715424.3434448
     610589 | 15703866.1851807
     588208 | 15653608.3170166
    1862133 | 15633286.2716675
     737842 | 15580787.5519409
     338646 | 15532810.8739624
    1377873 | 15511970.2595215
    1040715 | 15486780.4804688
     509238 | 15468480.9254761
     762195 |  15445456.402832
      40745 | 15444450.7841797
     436643 | 15441715.2745361
     509767 | 15420944.6135864
      13427 | 15298521.5579224
    1488859 | 15283852.2854614
     538082 | 15282254.4667358
    1172757 |  15232813.637146
    1284067 | 15232708.4144897
    1689248 | 15167151.0723877
     636512 | 15145179.8164062
    1752049 | 15116820.6272583
     482712 | 15110164.3375854
    1546728 | 15109145.0809326
     769961 |  15084485.055481
      69961 | 15043917.3075256
    1473051 | 15039377.1386108
    1190198 | 14985893.8270264
      87994 | 14973619.6546021
     724772 | 14938581.1505127
    1894136 | 14936720.0791311
    1156990 | 14923477.7404175
     462103 | 14915891.5020752
    1330671 | 14900084.6905518
      15388 | 14873484.0456543
     686265 | 14850176.6414795
     967184 | 14847573.5664673
     101485 | 14832673.5643311
     218151 | 14816763.4215088
    1370150 | 14801185.8339844
     933125 | 14796127.6832275
    1543575 | 14792751.1391602
     604447 | 14773523.9130859
    1254906 | 14761851.9897461
     765191 | 14758972.0014648
     149247 | 14751512.7653809
    1635007 |   14742587.44104
    1481165 | 14734299.2472839
    1342171 |  14724427.232666
    1776654 | 14685105.6220093
     467689 | 14663323.6865845
    1766677 |  14642303.369751
     702471 | 14637871.3743286
    1102385 |   14630677.37854
     757093 | 14630462.5206604
    1249716 | 14626860.0046387
    1583278 | 14626065.1643066
    1185710 | 14624918.8359375
    1070720 | 14609979.8151855
     508884 | 14586637.1772461
     393827 | 14559479.0606689
      30253 | 14557215.0646973
     365328 | 14548332.5137939
    1647615 | 14539244.3603516
    1537892 |  14492258.616333
    1129266 | 14484957.8273926
     241881 | 14477745.7362671
    1597302 | 14470850.1177979
      17184 | 14462729.7641602
    1599903 | 14447833.7248535
      70396 | 14442852.6240234
     343261 | 14434618.2290039
     199012 | 14415260.0328369
     347000 | 14406321.9762573
     559778 |  14405634.960083
    1335055 | 14383415.3234253
    1420141 | 14382788.2904663
     347888 | 14379779.3171692
    1124270 | 14375375.3106689
    1650887 | 14356088.3344727
    1570468 | 14339685.5968628
     474902 | 14318908.9106445
    1295007 | 14318669.3829956
     890687 | 14277462.0342255
    1695407 | 14266771.2651978
     435318 | 14252633.6888428
    1456480 | 14249207.3731079
    1507123 | 14248261.2451172
     433629 | 14247024.0147705
     807746 | 14213993.9100952
     642101 | 14137601.5402222
    1704012 | 14137478.0092163
     375726 | 14105527.1508789
    1995347 |  14076490.177063
     125831 | 14074310.9304199
    1319594 | 14069297.6766968
     844623 | 14058627.5998535
    1959111 | 14031118.4384766
     250763 | 14029031.6953125
    1495625 | 14027081.7084961
      55203 | 14024041.0545044
    1904405 | 14014954.9577637
     433319 | 14014595.8453979
     995328 | 14009277.4163208
     667191 | 14002340.6511536
    1264639 | 14002129.6121826
    1493407 | 13979884.4875488
    1164346 | 13968839.8831177
     412052 | 13967283.8983154
     115223 | 13964652.7209778
    1813438 | 13961968.7251587
    1640932 | 13952237.6564941
    1890120 | 13933708.1568604
     737423 | 13923206.7822266
     534588 | 13922576.6320801
    1690978 | 13920069.1116333
    1940649 | 13908919.4129639
      68675 | 13901423.5286865
     676334 | 13865171.7288208
    1945309 | 13865121.2317505
    1201224 | 13854381.5325928
    1011963 | 13849159.4974976
    1240936 | 13841081.2836914
    1340833 | 13840715.8961792
    1611945 | 13836254.5598145
      62922 | 13832085.3887329
     902365 | 13804340.3034058
     359002 | 13802142.5702515
    1453242 | 13795056.7290649
    1562995 | 13792104.8504639
     422075 | 13788361.3803101
    1199660 | 13784261.2952881
     656760 | 13775196.5787354
    1452851 | 13770725.8266602
    1494704 | 13765871.9154663
     640976 | 13761887.0924683
    1189947 | 13756784.2669678
    1918859 |  13751072.524292
     463582 | 13744207.8569946
    1558605 | 13739090.0725098
    1415280 | 13732908.0339355
     961608 |  13719693.932373
    1329421 | 13716766.2075806
     757771 | 13708313.0735168
    1114958 | 13692399.2171021
    1216869 | 13678474.7262573
     756674 | 13674953.5193481
     364605 | 13656280.7420044
     197402 | 13651855.2955933
    1944280 | 13649213.3397827
     108194 | 13644936.0261841
     309547 | 13634897.4240723
    1336066 | 13633414.3248291
    1175910 | 13617426.7797852
    1492079 | 13614845.7201538
    1066125 | 13614632.4979858
    1309672 | 13612903.6192627
     374035 | 13610832.3461304
     564615 | 13602774.9959717
    1721680 | 13593448.2304688
     634687 | 13588323.4659424
    1028150 | 13586228.9837036
    1080205 | 13581360.5843506
    1115138 | 13574075.2556152
    1216088 | 13565418.9714355
    1588130 |  13556435.548645
     388345 | 13556343.8163452
     189968 | 13555636.8081055
     571654 | 13554334.0574951
     625816 | 13549758.7470093
    1711003 | 13547641.0932617
     565938 | 13544156.2236328
     654017 | 13542242.8790894
     241389 | 13538351.0009766
    1744286 | 13537930.8528442
    1097637 | 13534875.8686523
    1583638 | 13529137.8082275
    1396543 | 13507840.3152466
    1197000 | 13497944.0500488
     522290 |  13492084.145874
     182778 | 13486104.3022461
     329344 | 13486028.5535278
     708531 | 13485370.2888184
     960071 | 13480155.5013428
    1543554 | 13479300.4087524
     715648 | 13471491.2687378
     286645 | 13462008.5562744
     817164 | 13442244.0333252
    1114374 | 13441344.3375244
    1887216 | 13438568.5400391
     118717 |  13436393.649292
    1392364 |  13436079.953125
    1277735 | 13418847.9848022
     626555 | 13403814.9794312
    1958206 | 13401518.2297974
     448158 | 13384952.3134155
     125043 |  13381542.256897
    1519258 | 13375027.4453125
    1298265 | 13363252.7783813
     898717 | 13352926.4560547
     351223 | 13351350.1593018
     381165 | 13348340.7833252
    1352239 |  13330942.555481
     272181 | 13329222.4297485
    1202029 | 13329022.5055542
    1541268 | 13328826.2821045
     649215 | 13314716.9992065
    1651368 | 13307183.7134399
    1735823 | 13299013.8666382
    1947501 | 13293033.3303223
      26628 | 13290394.9337158
    1772535 | 13282930.5346375
     676543 | 13278773.8983765
     427036 | 13271281.6445312
    1021506 | 13249785.2878418
     462295 | 13239880.0750732
     754870 | 13239332.1472168
    1624917 | 13229801.2932129
     420287 | 13229045.9547119
     903502 | 13227787.4684448
    1901510 | 13226783.1932373
    1827339 | 13211702.0716553
     333501 |  13210246.013916
     564673 | 13198701.4008179
    1992090 | 13195318.8987427
     836694 | 13195191.1426392
    1483726 | 13189720.2363892
     300881 | 13186045.3549805
     147189 | 13159473.5786133
     427017 |  13156523.777832
     100913 | 13128044.8754883
     397658 | 13122296.7497559
    1485481 | 13106481.4865112
    1986804 | 13105210.6407166
    1630812 | 13090220.2669678
    1711077 | 13087585.2741699
      12444 | 13085234.3012695
    1504336 | 13082944.7734985
    1542301 | 13082538.2414551
     203641 | 13070764.5556641
    1604964 | 13062779.0964355
    1499964 |  13060594.742157
    1795487 | 13057323.1512451
      16449 | 13045364.8121948
    1916074 | 13031134.2241516
    1869293 | 13017501.3226318
     490526 | 13010939.7549744
    1810095 | 13010775.8578491
    1335626 | 12992669.5379028
     149555 | 12991178.1509399
    1461385 | 12989770.9224243
     491996 | 12989085.8389893
     265927 | 12977952.4391689
     387974 | 12976443.7867432
     129286 | 12976203.7575073
    1352061 |  12965424.178894
     983608 |  12964730.668335
     937061 | 12962466.5317383
    1006753 | 12957106.6171265
     430061 |  12947587.460083
     452324 | 12937695.1139221
    1172262 | 12936628.5983887
     994303 | 12930344.6396484
     206168 | 12927086.4613037
      30881 | 12922151.4458923
    1593494 | 12910458.9142456
    1451509 | 12906170.9389648
     872591 | 12903566.5392456
     204347 | 12902371.8615112
     941382 | 12899154.6952515
     678642 | 12898488.3429565
     848807 | 12897156.5714722
     984994 | 12884495.6254883
     340018 | 12881713.9614868
    1233848 | 12874231.2749634
     827652 | 12870791.3430786
     243562 | 12861360.4302368
    1303058 | 12850078.5769043
     398121 | 12847386.2717285
     465332 | 12846691.8702393
    1527841 | 12845530.3390198
    1648122 | 12835937.0957031
    1731166 | 12833614.6896973
    1879216 | 12823525.0811768
    1296920 | 12819587.0670166
     704012 | 12816440.6633911
     185211 |  12803514.876709
     270953 | 12796916.0623779
     816720 | 12796477.6091309
      55253 |  12796421.536377
    1637762 | 12790998.6660156
     519649 |  12789420.364624
    1475786 | 12782146.2998657
     617879 | 12770911.3035889
     522163 | 12770287.4881592
     318062 | 12765053.5632935
      65643 | 12752577.9746704
    1635316 |  12750806.567688
     770650 | 12750769.4174805
