Linux 3.0.101-0.15-default (axle) 	11/18/2014 	_x86_64_

09:02:28 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
09:03:28 PM     all     80.04      0.00     18.27      0.01      0.00      1.69
09:04:28 PM     all     76.16      0.00     19.36      0.00      0.00      4.48
09:05:28 PM     all     77.21      0.00     20.35      0.00      0.00      2.44
09:06:28 PM     all     76.49      0.00     21.68      0.00      0.00      1.83
09:07:28 PM     all     77.19      0.00     21.29      0.00      0.00      1.52
09:08:28 PM     all     76.90      0.00     21.90      0.00      0.00      1.20
09:09:28 PM     all     77.06      0.00     21.47      0.00      0.00      1.47
09:10:28 PM     all     77.59      0.00     21.78      0.00      0.00      0.63
09:11:28 PM     all     73.42      0.00     24.32      0.00      0.00      2.26
09:12:28 PM     all     74.84      0.00     23.62      0.00      0.00      1.54
09:13:28 PM     all     77.10      0.00     20.80      0.00      0.00      2.11
09:14:28 PM     all     78.35      0.00     20.04      0.00      0.00      1.61
09:15:28 PM     all     76.83      0.00     21.31      0.00      0.00      1.86
09:16:28 PM     all     77.16      0.00     22.01      0.00      0.00      0.83
09:17:28 PM     all     72.19      0.00     24.36      0.00      0.00      3.45
09:18:28 PM     all     45.52      0.00     14.03      0.00      0.00     40.44
09:19:28 PM     all     11.42      0.00      2.19      0.00      0.00     86.39
09:20:28 PM     all      5.26      0.00      1.37      0.00      0.00     93.36
09:21:28 PM     all      5.52      0.00      1.37      0.00      0.00     93.12
09:22:28 PM     all      5.47      0.00      1.32      0.00      0.00     93.20
09:23:28 PM     all      5.44      0.00      1.43      0.00      0.00     93.12
09:24:28 PM     all      5.52      0.00      1.31      0.00      0.00     93.16
09:25:28 PM     all      5.35      0.00      1.38      0.00      0.00     93.27
09:26:28 PM     all      5.83      0.00      2.52      0.00      0.00     91.65
09:27:28 PM     all      5.85      0.00      2.21      0.00      0.00     91.94
09:28:28 PM     all      5.83      0.00      1.87      0.00      0.00     92.30
