BEGIN;
BEGIN
select
	p_brand,
	p_type,
	p_size,
	count(distinct ps_suppkey) as supplier_cnt
from
	partsupp,
	part
where
	p_partkey = ps_partkey
	and p_brand <> 'Brand#21'
	and p_type not like 'PROMO ANODIZED%'
	and p_size in (31, 11, 1, 49, 7, 17, 20, 3)
	and ps_suppkey not in (
		select
			s_suppkey
		from
			supplier
		where
			s_comment like '%Customer%Complaints%'
	)
group by
	p_brand,
	p_type,
	p_size
order by
	supplier_cnt desc,
	p_brand,
	p_type,
	p_size;
  p_brand   |          p_type           | p_size | supplier_cnt 
------------+---------------------------+--------+--------------
 Brand#24   | SMALL BURNISHED NICKEL    |     11 |          104
 Brand#12   | ECONOMY ANODIZED STEEL    |     31 |          100
 Brand#13   | LARGE POLISHED STEEL      |     11 |          100
 Brand#45   | MEDIUM BRUSHED BRASS      |     31 |           96
 Brand#13   | PROMO BRUSHED STEEL       |      7 |           92
 Brand#23   | ECONOMY POLISHED COPPER   |      1 |           92
 Brand#24   | SMALL PLATED STEEL        |     17 |           92
 Brand#32   | MEDIUM POLISHED COPPER    |     20 |           92
 Brand#41   | SMALL ANODIZED TIN        |     20 |           92
 Brand#43   | PROMO BURNISHED STEEL     |      3 |           92
 Brand#43   | PROMO POLISHED BRASS      |      1 |           92
 Brand#53   | ECONOMY BRUSHED NICKEL    |     11 |           92
 Brand#14   | ECONOMY BURNISHED BRASS   |     20 |           88
 Brand#14   | MEDIUM BRUSHED COPPER     |      7 |           88
 Brand#22   | PROMO POLISHED COPPER     |      3 |           88
 Brand#24   | LARGE BRUSHED NICKEL      |     17 |           88
 Brand#25   | MEDIUM PLATED TIN         |      1 |           88
 Brand#31   | MEDIUM POLISHED BRASS     |     17 |           88
 Brand#32   | MEDIUM ANODIZED BRASS     |      1 |           88
 Brand#32   | SMALL ANODIZED BRASS      |     31 |           88
 Brand#32   | STANDARD ANODIZED TIN     |     11 |           88
 Brand#33   | MEDIUM BURNISHED COPPER   |      7 |           88
 Brand#33   | PROMO BURNISHED TIN       |     49 |           88
 Brand#33   | STANDARD ANODIZED BRASS   |     49 |           88
 Brand#34   | SMALL BRUSHED COPPER      |     11 |           88
 Brand#35   | STANDARD BRUSHED NICKEL   |      3 |           88
