ctime,datname,pid,usesysid,usename,application_name,client_addr,client_port,backend_start,xact_start,query_start,waiting,query,state,state_change
1416339558.89148,dbt3,9039,10,mark,psql,,-1,2014-11-18 20:39:18.890027+01,2014-11-18 20:39:18.891445+01,2014-11-18 20:39:18.891445+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 20:39:18.891449+01
1416339558.89148,dbt3,9042,10,mark,psql,,-1,2014-11-18 20:39:18.890109+01,2014-11-18 20:39:18.891483+01,2014-11-18 20:39:18.891483+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, pid, usesysid, usename, application_name, client_addr, client_port, backend_start, xact_start, query_start, waiting, query , state, state_change FROM pg_stat_activity) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 20:39:18.891487+01
1416339558.89148,dbt3,9044,10,mark,psql,,-1,2014-11-18 20:39:18.890256+01,2014-11-18 20:39:18.891728+01,2014-11-18 20:39:18.891728+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, datname, numbackends, xact_commit, xact_rollback, blks_read, blks_hit, tup_returned, tup_fetched, tup_inserted, tup_updated, tup_deleted FROM pg_stat_database) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 20:39:18.891732+01
1416339558.89148,dbt3,9047,10,mark,psql,,-1,2014-11-18 20:39:18.890398+01,2014-11-18 20:39:18.891915+01,2014-11-18 20:39:18.891915+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, seq_scan, seq_tup_read, idx_scan, idx_tup_fetch, n_tup_ins, n_tup_upd, n_tup_del, n_tup_hot_upd, n_live_tup, n_dead_tup, heap_blks_read, heap_blks_hit, idx_blks_read, idx_blks_hit, toast_blks_read, toast_blks_hit, tidx_blks_read, tidx_blks_hit FROM pg_statio_all_tables a, pg_stat_all_tables b WHERE a.relid = b.relid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 20:39:18.891918+01
1416339558.89148,dbt3,9048,10,mark,psql,,-1,2014-11-18 20:39:18.890741+01,2014-11-18 20:39:18.892177+01,2014-11-18 20:39:18.892177+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, a.schemaname, a.relname, a.indexrelname, idx_scan, idx_tup_read, idx_tup_fetch, idx_blks_read, idx_blks_hit FROM pg_stat_all_indexes a, pg_statio_all_indexes b WHERE a.indexrelid = b.indexrelid) TO STDOUT (FORMAT CSV, HEADER);",active,2014-11-18 20:39:18.89218+01
1416339558.89148,dbt3,9049,10,mark,psql,,-1,2014-11-18 20:39:18.891326+01,2014-11-18 20:39:18.893049+01,2014-11-18 20:39:18.893049+01,f,COPY supplier FROM '/AXLE/mark/dbt3/dss/supplier.tbl' USING DELIMITERS '|';,active,2014-11-18 20:39:18.893053+01
1416339558.89148,dbt3,9050,10,mark,psql,,-1,2014-11-18 20:39:18.89142+01,2014-11-18 20:39:18.892868+01,2014-11-18 20:39:18.892868+01,f,COPY part FROM '/AXLE/mark/dbt3/dss/part.tbl' USING DELIMITERS '|';,active,2014-11-18 20:39:18.892871+01
1416339558.89148,dbt3,9051,10,mark,psql,,-1,2014-11-18 20:39:18.891715+01,2014-11-18 20:39:18.893317+01,2014-11-18 20:39:18.893317+01,f,COPY partsupp FROM '/AXLE/mark/dbt3/dss/partsupp.tbl' USING DELIMITERS '|';,active,2014-11-18 20:39:18.893321+01
1416339558.89148,dbt3,9052,10,mark,psql,,-1,2014-11-18 20:39:18.891737+01,2014-11-18 20:39:18.893276+01,2014-11-18 20:39:18.893276+01,f,COPY orders FROM '/AXLE/mark/dbt3/dss/orders.tbl' USING DELIMITERS '|';,active,2014-11-18 20:39:18.89328+01
1416339558.89148,dbt3,9053,10,mark,psql,,-1,2014-11-18 20:39:18.891831+01,2014-11-18 20:39:18.893332+01,2014-11-18 20:39:18.893332+01,f,COPY customer FROM '/AXLE/mark/dbt3/dss/customer.tbl' USING DELIMITERS '|';,active,2014-11-18 20:39:18.893336+01
1416339558.89148,dbt3,9054,10,mark,psql,,-1,2014-11-18 20:39:18.89211+01,,,f,"",,
1416339618.89373,dbt3,12615,10,mark,psql,,-1,2014-11-18 20:40:18.413918+01,2014-11-18 20:40:18.415568+01,2014-11-18 20:40:18.415568+01,f,"
CREATE INDEX orders_o_orderkey_o_orderdate_idx
ON orders (o_orderkey, o_orderdate);",active,2014-11-18 20:40:18.415573+01
1416339618.89373,dbt3,12616,10,mark,psql,,-1,2014-11-18 20:40:18.41533+01,2014-11-18 20:40:18.41857+01,2014-11-18 20:40:18.41857+01,t,"
ALTER TABLE orders
ADD CONSTRAINT pk_orders PRIMARY KEY (o_orderkey) ;",active,2014-11-18 20:40:18.418579+01
1416339618.89373,dbt3,12617,10,mark,psql,,-1,2014-11-18 20:40:18.415439+01,2014-11-18 20:40:18.418474+01,2014-11-18 20:40:18.418474+01,f,"
CREATE INDEX orders_o_orderdate_o_orderkey_idx
ON orders (o_orderdate, o_orderkey);",active,2014-11-18 20:40:18.418481+01
1416339618.89373,dbt3,12646,10,mark,psql,,-1,2014-11-18 20:40:18.891944+01,2014-11-18 20:40:18.893689+01,2014-11-18 20:40:18.893689+01,f,"COPY (SELECT EXTRACT(EPOCH FROM TRANSACTION_TIMESTAMP()) AS ctime, relname, pid, mode, granted FROM pg_locks, pg_class WHERE relfilenode = relation ORDER BY relname) TO STDOUT (FORMAT CSV);",active,2014-11-18 20:40:18.893693+01
